,time,site
168731,2022-08-16,ukj2402-15500
36694,2020-08-09,ukd5400-40900
92440,2021-07-18,ukk4200-24200
24123,2020-07-10,ukh3100-11902
83326,2021-06-27,ukd5300-41300
29509,2020-07-23,ukc2300-05600
54591,2020-09-20,ukk3101-26700
6725,2020-05-29,ukk4305-25600
65067,2021-05-14,ukk2102-19200
183913,2022-09-23,ukj3400-17800
161606,2022-07-30,ukj3400-18350
7376,2020-05-31,ukj4210-12700
30778,2020-07-26,ukd1103-45200
132066,2022-05-21,ukh3100-11800
92362,2021-07-18,ukk3103-29400
71396,2021-05-29,ukk3101-27000
98494,2021-08-02,ukj2201-14500
82020,2021-06-24,ukc1202-06700
10632,2020-06-08,ukh1305-10000
161111,2022-07-29,ukh1407-10830
81529,2021-06-22,ukk3106-32330
105505,2021-08-19,ukc2203-05200
37536,2020-08-11,ukd5400-40900
42594,2020-08-23,uke1200-08200
10743,2020-06-08,ukj4210-12660
142610,2022-06-15,ukj1402-11946
26848,2020-07-16,ukk3105-30200
69785,2021-05-25,ukk3106-27900
117941,2021-09-17,ukk3104-33600
152399,2022-07-08,ukk2201-18700
91987,2021-07-17,ukk3106-27400
23702,2020-07-09,ukh3100-11902
36370,2020-08-08,ukj2402-15700
118350,2021-09-18,ukk3104-32750
13175,2020-06-14,ukh3100-11850
84900,2021-06-30,ukk4200-24500
112916,2021-09-05,ukk3105-30100
1760,2020-05-18,uke1200-08700
10367,2020-06-07,ukk2206-20300
139907,2022-06-08,ukk4301-21800
137569,2022-06-03,ukj2204-13900
33714,2020-08-02,ukc2203-05100
9858,2020-06-06,ukj3307-16300
149455,2022-07-01,ukk2201-18900
51950,2020-09-14,ukj2403-16000
142926,2022-06-16,ukc2204-05400
138215,2022-06-04,ukk4200-24000
89879,2021-07-12,ukk3105-30800
130854,2022-05-18,ukj3305-16700
80276,2021-06-19,ukk4100-26400
168049,2022-08-14,ukk3104-33500
62082,2021-05-07,ukj3400-18100
147014,2022-06-25,ukk3105-31100
185673,2022-09-27,ukk2205-21200
4013,2020-05-23,ukk1100-36050
173159,2022-08-27,ukk4200-24000
39085,2020-08-14,ukk3106-28200
82317,2021-06-24,ukk3104-32800
37873,2020-08-11,ukk4305-25000
11622,2020-06-10,ukk2204-20100
96779,2021-07-29,ukh1305-10000
67776,2021-05-21,ukc1404-05800
161952,2022-07-31,ukh1407-10800
130342,2022-05-17,uke2206-07100
56111,2020-09-24,ukh1407-10830
137874,2022-06-04,ukc2204-05400
92669,2021-07-19,ukj3400-18100
56865,2020-09-26,ukc2106-04500
131762,2022-05-20,ukk2102-19170
168617,2022-08-16,ukd1103-45920
161484,2022-07-30,uke1200-08000
52103,2020-09-14,ukk3104-33500
26062,2020-07-14,ukk4200-24500
46574,2020-09-01,ukk2206-20400
13876,2020-06-15,ukk4305-25000
165406,2022-08-08,ukj4208-13300
51763,2020-09-13,ukk4305-24700
92743,2021-07-19,ukk2205-21500
121736,2021-09-26,ukk3106-27400
42408,2020-08-22,ukk3104-32550
172222,2022-08-25,ukk3101-26700
94413,2021-07-23,ukk2204-20200
46361,2020-09-01,ukd1203-45700
58749,2020-09-30,ukk2101-19000
166047,2022-08-09,ukk4306-23000
31210,2020-07-27,ukd4303-41800
102452,2021-08-11,ukk3105-31100
30754,2020-07-26,ukc2102-03600
46234,2020-08-31,ukk3106-27400
62965,2021-05-09,ukk2101-19050
97182,2021-07-30,ukf3102-09100
67368,2021-05-20,ukc2104-04280
5442,2020-05-26,ukk4301-22300
121694,2021-09-26,ukk3103-29501
58962,2021-03-22,ukk3101-26800
25361,2020-07-13,ukh1303-10500
129620,2022-05-15,ukj4204-13200
154838,2022-07-14,ukj2402-15500
185960,2022-09-28,ukh3100-11904
142995,2022-06-16,ukh1304-09850
43046,2020-08-24,ukh1304-09800
42451,2020-08-22,ukk3106-28000
128708,2022-05-13,ukh3311-11350
175515,2022-09-02,ukj4208-13700
43608,2020-08-25,ukk2201-17300
26508,2020-07-15,ukk4305-25200
41943,2020-08-21,ukk2206-20400
154444,2022-07-13,ukj3400-17900
106651,2021-08-21,ukk3106-27300
47381,2020-09-03,ukk1302-11760
90286,2021-07-13,ukk3104-33500
94749,2021-07-24,ukj3305-16700
51618,2020-09-13,ukk2204-20200
142997,2022-06-16,ukh1305-10000
128535,2022-05-12,ukk4200-24300
29109,2020-07-22,ukd4312-42800
59825,2021-05-02,ukc2103-04700
128195,2022-05-12,ukd1102-44200
24754,2020-07-11,ukk3105-31200
176173,2022-09-05,ukc2102-03900
68325,2021-05-22,ukj2201-14400
53835,2020-09-18,ukk4200-23100
63229,2021-05-10,uke1200-08900
8037,2020-06-02,ukc2300-05500
123165,2021-09-30,ukf3102-09600
177620,2022-09-08,ukj4208-13700
95431,2021-07-26,ukc1404-05900
156122,2022-07-17,ukj3400-17400
26913,2020-07-16,ukk4301-22300
132918,2022-05-23,ukh3311-11350
118139,2021-09-18,ukh1303-10325
153353,2022-07-10,ukk3106-32300
171998,2022-08-25,ukd4305-43550
109732,2021-08-29,uke1200-08100
123322,2021-09-30,ukk2204-20000
90401,2021-07-14,ukc1404-05700
25181,2020-07-12,ukk3106-27100
27984,2020-07-19,ukj4202-12200
162409,2022-08-01,ukj2204-14000
75202,2021-06-07,ukk3104-33500
71526,2021-05-29,ukk4305-26200
170786,2022-08-22,ukh1305-10125
11726,2020-06-10,ukk3106-32300
78964,2021-06-16,ukk3104-32750
59918,2021-05-02,ukh1407-10830
136316,2022-05-31,ukj2402-15650
94818,2021-07-24,ukk2102-19400
100929,2021-08-08,ukd5400-41000
63510,2021-05-10,ukk3106-32310
62945,2021-05-09,ukj4210-12400
63244,2021-05-10,ukf3102-09200
158315,2022-07-22,ukk2206-20800
99792,2021-08-05,ukj3400-18100
75239,2021-06-07,ukk3106-32150
113686,2021-09-07,ukk2204-20100
108774,2021-08-26,ukk4200-23501
137418,2022-06-02,ukk4306-22900
181926,2022-09-18,ukk3103-29501
75156,2021-06-07,ukk2305-35000
131868,2022-05-20,ukk3106-27400
88000,2021-07-08,ukh3100-11904
51449,2020-09-13,uke2206-07500
183817,2022-09-23,uke4100-08901
99814,2021-08-05,ukj4209-12000
122981,2021-09-29,ukk3105-30900
36063,2020-08-07,ukk3101-26530
62111,2021-05-07,ukj4210-12630
111613,2021-09-02,ukk3101-26530
793,2020-05-15,ukk4200-23501
78834,2021-06-16,ukj3308-17100
116907,2021-09-15,ukh3100-11830
70019,2021-05-26,ukj2402-15700
176747,2022-09-06,ukj3307-16350
71044,2021-05-28,ukk3106-28100
149731,2022-07-02,ukh1304-09850
1670,2020-05-17,ukk4305-25300
179369,2022-09-12,ukk2302-35600
33437,2020-08-01,ukj3308-16900
102286,2021-08-11,ukj2403-16100
144696,2022-06-20,ukh3100-11800
76460,2021-06-10,ukk3104-33600
16750,2020-06-22,ukk3105-30750
30392,2020-07-25,uke1301-09020
91872,2021-07-17,ukk1302-11760
99393,2021-08-04,ukj4209-11950
154186,2022-07-12,ukk3106-27900
182351,2022-09-19,ukk3103-31500
72359,2021-05-31,ukk4305-25700
180355,2022-09-14,ukk4305-26300
63093,2021-05-09,ukk3106-32330
70327,2021-05-27,ukd4200-42300
68894,2021-05-23,ukk3103-28900
35174,2020-08-05,ukk2101-19020
116738,2021-09-14,ukk4200-23800
125259,2022-05-05,ukd1203-45625
146185,2022-06-23,ukk3106-27700
132739,2022-05-22,ukk4200-23700
129904,2022-05-16,ukd5400-40800
64603,2021-05-13,ukj4202-12100
135396,2022-05-29,uke2206-07300
93424,2021-07-21,ukh1304-09800
169894,2022-08-19,ukd4312-43000
60443,2021-05-03,ukk1202-35700
76572,2021-06-11,ukc1202-06650
51327,2020-09-12,ukk4301-21900
11685,2020-06-10,ukk3104-33360
47982,2020-09-04,ukk4305-25500
122562,2021-09-28,ukk3105-30900
126120,2022-05-07,uke1200-08000
59632,2021-05-01,ukk2204-19800
86408,2021-07-04,ukj4210-12350
60338,2021-05-03,ukh1407-10850
43149,2020-08-24,ukj4208-13800
146211,2022-06-23,ukk4200-23700
99286,2021-08-04,ukh1303-10400
17661,2020-06-24,ukk4304-34800
12141,2020-06-11,ukk3106-28200
51956,2020-09-14,ukj3305-16700
174493,2022-08-31,ukc2104-04300
166175,2022-08-10,ukh3311-11250
175398,2022-09-02,ukf1400-09750
51361,2020-09-12,ukk4306-22600
35419,2020-08-06,ukd4200-42600
35850,2020-08-07,ukd5400-40750
142467,2022-06-14,ukk4306-22600
73873,2021-06-04,ukk2201-18750
5376,2020-05-26,ukk3105-30100
76613,2021-06-11,ukd4200-42500
94943,2021-07-24,ukk4200-23100
143346,2022-06-17,ukc2204-05300
186940,2022-09-30,ukk2206-20400
51981,2020-09-14,ukj4202-12200
27797,2020-07-19,ukc1202-06500
141175,2022-06-11,ukk4301-22300
16900,2020-06-23,ukd4312-42800
108817,2021-08-26,ukk4305-26200
147586,2022-06-27,ukd5400-40800
91960,2021-07-17,ukk3104-33360
31610,2020-07-28,ukc2203-05200
19132,2020-06-28,ukj3400-18000
60104,2021-05-02,ukk3103-30000
24060,2020-07-10,ukd5300-41300
32128,2020-07-29,ukh3311-11350
169482,2022-08-18,uke1200-07950
112838,2021-09-05,ukk2201-17300
183584,2022-09-22,ukk3101-26520
159503,2022-07-25,ukj3400-18500
142144,2022-06-14,ukf3102-09600
95045,2021-07-25,ukd1203-45675
177498,2022-09-08,uke2206-07400
70094,2021-05-26,ukk2102-19190
97575,2021-07-31,ukd5400-40800
119900,2021-09-22,ukj3400-17700
132129,2022-05-21,ukj3400-17800
143917,2022-06-18,ukj3400-17800
169986,2022-08-19,ukj2204-13900
117965,2021-09-17,ukk3106-27400
103309,2021-08-13,ukk3106-28300
123386,2021-09-30,ukk3104-33400
26769,2020-07-16,ukk2201-18700
120322,2021-09-23,ukj3400-18000
9104,2020-06-04,ukk2206-20300
43449,2020-08-25,uke2206-07400
136662,2022-06-01,uke2206-07600
50808,2020-09-11,ukk3102-28600
33871,2020-08-02,ukj3400-18350
102527,2021-08-11,ukk4305-25700
59903,2021-05-02,ukh1303-10650
172432,2022-08-26,uke1200-08100
81287,2021-06-22,ukh1407-10830
116842,2021-09-15,ukd4305-43550
122967,2021-09-29,ukk3104-33400
131136,2022-05-19,ukc2203-05200
108807,2021-08-26,ukk4305-25200
112037,2021-09-03,ukk3101-26800
167196,2022-08-12,ukk3104-32600
30163,2020-07-24,ukk2302-35600
78658,2021-06-15,ukk4307-33800
105954,2021-08-20,ukd5400-40750
24526,2020-07-11,ukh1305-10100
157119,2022-07-19,ukk3105-31200
77126,2021-06-12,ukj2201-14550
113274,2021-09-06,ukk2205-21500
75360,2021-06-08,ukd4305-43260
115515,2021-09-11,ukk4305-25600
114737,2021-09-10,ukd1203-45650
40898,2020-08-19,ukd4312-43000
156984,2022-07-19,ukj4204-13100
19891,2020-06-30,ukh1304-09800
144930,2022-06-20,ukk3106-32100
38736,2020-08-13,ukk4307-33800
70189,2021-05-26,ukk3105-31100
53494,2020-09-18,ukc2104-04280
31167,2020-07-27,ukc1202-06650
166355,2022-08-10,ukk3104-32700
127452,2022-05-10,uki1101-11930
155209,2022-07-15,ukh1305-10150
56113,2020-09-24,ukh3100-11770
175517,2022-09-02,ukj4209-11950
94640,2021-07-24,ukd5300-41500
164160,2022-08-05,ukj4210-12700
46513,2020-09-01,ukj4208-13400
172938,2022-08-27,ukj2310-11945
38255,2020-08-12,ukk3106-32500
146239,2022-06-23,ukk4305-24900
186629,2022-09-29,ukk4200-23800
116368,2021-09-13,ukk4307-33800
143574,2022-06-17,ukk2205-21500
22534,2020-07-06,ukj4210-12800
34877,2020-08-04,ukk3106-28400
119151,2021-09-20,ukk2305-35000
184179,2022-09-24,ukc2203-04800
46703,2020-09-01,ukk4304-34300
155139,2022-07-15,ukd1102-44200
38800,2020-08-14,ukd5400-41000
174811,2022-08-31,ukk3106-27400
133358,2022-05-24,ukj2203-14600
166990,2022-08-12,ukh1303-10650
145072,2022-06-21,uke1200-08900
66669,2021-05-18,ukj2403-15900
150207,2022-07-03,ukj2402-15500
109515,2021-08-28,ukk2305-35100
81448,2021-06-22,ukk3101-26600
11725,2020-06-10,ukk3106-32200
58550,2020-09-30,ukc2203-04800
51081,2020-09-12,uki1101-11930
54170,2020-09-19,ukk3101-26700
162329,2022-08-01,uke1200-08300
49413,2020-09-08,ukj2310-11945
39573,2020-08-15,ukk4306-22600
161292,2022-07-29,ukk3103-29100
160520,2022-07-27,ukk4200-23200
36715,2020-08-09,uke2206-07600
138640,2022-06-05,ukk4200-24500
145759,2022-06-22,ukk3106-27200
160978,2022-07-28,ukk4305-25300
33725,2020-08-02,ukd1103-45200
119353,2021-09-21,ukd4303-41800
154541,2022-07-13,ukk3101-26900
10951,2020-06-08,ukk4307-33900
145676,2022-06-22,ukk2205-21100
100418,2021-08-06,ukk4304-34450
115103,2021-09-10,ukk4305-26300
46411,2020-09-01,ukh1303-10500
19785,2020-06-29,ukk4306-22500
147710,2022-06-27,ukj3400-18100
51422,2020-09-13,ukd4312-42800
129799,2022-05-15,ukk4200-24500
106587,2021-08-21,ukk3101-26570
97992,2021-08-01,ukd5300-41500
77922,2021-06-14,ukh1304-09850
130525,2022-05-17,ukk2206-20400
70529,2021-05-27,ukk2204-20100
4740,2020-05-25,ukh1305-10125
143348,2022-06-17,ukc2300-05500
103405,2021-08-14,ukc2106-04500
18427,2020-06-26,ukk3105-30100
149315,2022-07-01,ukh1305-10150
124965,2022-05-04,ukj3305-16700
91733,2021-07-17,uke4100-08901
105996,2021-08-20,ukh1304-09900
83318,2021-06-27,ukd4200-42600
27595,2020-07-18,ukk2101-19000
72720,2021-06-01,ukk3106-28100
113357,2021-09-06,ukk3106-27500
179466,2022-09-12,ukk4200-23200
173478,2022-08-28,ukk2305-35100
163232,2022-08-03,ukh3311-11600
155951,2022-07-17,ukc1202-06500
8101,2020-06-02,ukh1303-10600
52954,2020-09-16,ukk3105-30600
112246,2021-09-04,uke1200-08100
148140,2022-06-28,ukj4202-12150
52273,2020-09-15,uke1200-07900
142008,2022-06-13,ukk4200-24500
54129,2020-09-19,ukk2102-19350
172917,2022-08-27,ukh3311-11650
178082,2022-09-09,ukk2201-18750
149537,2022-07-01,ukk3105-30800
157827,2022-07-21,ukj4204-13200
22195,2020-07-05,ukk3103-29501
170825,2022-08-22,ukj2201-14550
122358,2021-09-28,ukh3100-11904
19688,2020-06-29,ukk3104-33650
158791,2022-07-23,ukk3105-30100
78146,2021-06-14,ukk3105-30750
1625,2020-05-17,ukk3106-32330
114378,2021-09-09,ukh1305-10100
180905,2022-09-16,ukh3100-11850
32703,2020-07-30,ukk3102-28500
183387,2022-09-22,uke2206-06900
172084,2022-08-25,ukj2100-14950
137798,2022-06-03,ukk4200-24500
179888,2022-09-13,ukk4200-23300
39754,2020-08-16,ukj3308-17100
82949,2021-06-26,ukh1304-09800
461,2020-05-15,ukd1101-46100
45696,2020-08-30,ukk1202-36000
8976,2020-06-04,ukh3311-11600
77188,2021-06-12,ukj4209-12000
111016,2021-09-01,ukh1303-10325
113201,2021-09-06,ukj3400-18200
20681,2020-07-02,ukd4200-42100
122130,2021-09-27,ukk3104-33500
8186,2020-06-02,ukj3400-18000
77249,2021-06-12,ukk2302-35600
160255,2022-07-27,ukh1304-09800
311,2020-05-14,ukk3104-32750
44500,2020-08-27,ukk3102-31900
71829,2021-05-30,ukk3103-29100
47627,2020-09-04,ukd4200-42500
44662,2020-08-28,ukc2204-05300
1142,2020-05-16,ukk3103-29200
39201,2020-08-15,ukd1203-45625
46805,2020-09-02,uke1200-08300
175727,2022-09-02,ukk4306-22600
177848,2022-09-09,ukc1404-05700
95327,2021-07-25,ukk3105-30900
101637,2021-08-09,ukk3106-32200
55968,2020-09-23,ukk4304-34450
107997,2021-08-25,ukc1202-06650
78545,2021-06-15,ukk3104-32750
77913,2021-06-14,ukf3102-09600
128111,2022-05-11,ukk4200-24000
24411,2020-07-10,ukk4305-26000
49820,2020-09-09,ukj2100-14800
64089,2021-05-12,ukh1303-10350
123103,2021-09-30,ukc2203-05200
69113,2021-05-24,ukf3102-09500
47029,2020-09-02,ukk3103-29000
73553,2021-06-03,ukk3106-27600
103947,2021-08-15,ukj2204-14000
100404,2021-08-06,ukk4200-24600
114720,2021-09-10,ukc2203-04900
162461,2022-08-01,ukj4208-13500
92433,2021-07-18,ukk4200-23501
105007,2021-08-17,ukk4200-23900
8410,2020-06-02,ukk4305-25700
10724,2020-06-08,ukj4204-13000
52653,2020-09-16,ukc2104-04300
1339,2020-05-17,uke1200-08700
66552,2021-05-18,ukd1203-45650
7275,2020-05-31,ukh1407-10830
18804,2020-06-27,ukk3101-26570
43425,2020-08-25,ukd5300-41200
137526,2022-06-03,ukh1305-10125
48292,2020-09-05,ukk3103-29000
185250,2022-09-26,ukk2205-21000
3905,2020-05-23,ukh1407-10750
121041,2021-09-25,ukd5400-41000
104441,2021-08-16,ukk1202-36000
89796,2021-07-12,ukk2201-18800
100522,2021-08-07,uke1301-09020
135244,2022-05-28,ukk3106-28200
36011,2020-08-07,ukk1202-35800
27481,2020-07-18,ukh1407-10750
158049,2022-07-21,ukk4307-33800
39207,2020-08-15,ukd4200-42500
75802,2021-06-09,uke2206-06900
105708,2021-08-19,ukk2102-19170
31614,2020-07-28,ukc2300-05600
106590,2021-08-21,ukk3101-26800
82154,2021-06-24,ukj2201-14550
8491,2020-06-03,uke1200-08000
122997,2021-09-29,ukk3106-27800
101360,2021-08-09,uke1301-09020
20665,2020-07-02,ukc2204-05300
44382,2020-08-27,ukj3307-16400
14372,2020-06-17,ukd4305-43260
153469,2022-07-11,ukd4200-42600
32071,2020-07-29,uke1200-08600
18253,2020-06-26,ukj2202-14150
8817,2020-06-03,ukk4304-34500
137031,2022-06-02,ukc2204-05300
147055,2022-06-25,ukk4200-23900
64510,2021-05-13,ukh1303-10500
43784,2020-08-25,ukk4306-22700
111728,2021-09-02,ukk4304-34300
130238,2022-05-16,ukk4304-34800
145692,2022-06-22,ukk2305-35200
171009,2022-08-22,ukk3105-30800
35538,2020-08-06,ukj3305-16800
53290,2020-09-17,ukk2201-17200
52364,2020-09-15,ukj2402-15500
5319,2020-05-26,ukk2206-20700
118900,2021-09-20,ukc2102-03700
37584,2020-08-11,ukh1406-11000
181506,2022-09-17,ukk3103-29800
10533,2020-06-08,ukc1101-06200
13486,2020-06-15,ukc1202-06700
155971,2022-07-17,ukc2203-04800
5856,2020-05-27,ukk4301-21600
43328,2020-08-24,ukk4301-21900
136760,2022-06-01,ukj3400-17800
122710,2021-09-29,ukd4312-43000
152494,2022-07-08,ukk3106-27100
24344,2020-07-10,ukk3106-27600
6863,2020-05-30,ukh3100-11904
128143,2022-05-11,ukk4305-25600
115889,2021-09-12,ukk3106-32400
68604,2021-05-23,ukc1101-06000
7172,2020-05-31,ukc1404-05700
449,2020-05-15,ukc2104-04300
57735,2020-09-28,ukd4305-43260
41327,2020-08-20,uke1200-07900
100885,2021-08-08,ukc2102-03900
88185,2021-07-08,ukk3104-33000
126080,2022-05-07,ukc2203-04800
103633,2021-08-14,ukk2205-21000
160881,2022-07-28,ukk3104-32600
15629,2020-06-20,ukd4200-42100
21018,2020-07-02,ukk4301-22200
25416,2020-07-13,ukj2310-11945
139475,2022-06-07,ukk4200-23700
133145,2022-05-23,ukk3106-32300
93097,2021-07-20,ukj4202-12150
109222,2021-08-27,ukk4305-24800
186104,2022-09-28,ukk2302-35500
18235,2020-06-26,ukh3311-11350
14738,2020-06-17,ukk4306-23000
8615,2020-06-03,ukj4202-12100
156213,2022-07-17,ukk2302-35600
179407,2022-09-12,ukk3104-32700
58861,2020-09-30,ukk3106-27100
29853,2020-07-23,ukk4301-21600
15807,2020-06-20,ukk2101-19000
139532,2022-06-08,ukc1202-06500
127382,2022-05-10,uke1200-07950
121653,2021-09-26,ukk2205-21300
41447,2020-08-20,ukj3400-18200
115771,2021-09-12,ukk2201-17300
122273,2021-09-28,ukd1102-44400
78227,2021-06-14,ukk4305-25900
143439,2022-06-17,ukh3306-11750
164701,2022-08-06,ukk3105-31400
98165,2021-08-01,ukk2101-19160
72581,2021-06-01,ukj4210-12350
84759,2021-06-30,ukk2102-19190
149027,2022-06-30,ukk2102-19400
159356,2022-07-25,ukd1203-45625
143565,2022-06-17,ukk2204-19900
122635,2021-09-28,ukk4305-25300
124828,2022-05-04,ukc2204-05300
126893,2022-05-08,ukk4306-22900
122009,2021-09-27,ukj4202-12200
66143,2021-05-17,ukd4305-43550
76381,2021-06-10,ukk2102-19350
11121,2020-06-09,ukj3307-16300
53006,2020-09-16,ukk4200-24500
134889,2022-05-27,ukk4306-22600
88599,2021-07-09,ukk3104-32600
10764,2020-06-08,ukk2102-19190
132879,2022-05-23,ukf3102-09300
93509,2021-07-21,ukj3400-18300
87331,2021-07-06,ukk3103-29000
18647,2020-06-27,ukh3100-11830
175432,2022-09-02,ukh3100-11850
70851,2021-05-28,ukj2401-15200
3596,2020-05-22,ukk1202-36000
38961,2020-08-14,ukk1302-11760
77773,2021-06-13,ukk4200-24000
182702,2022-09-20,ukk2101-19150
91917,2021-07-17,ukk2305-35100
58803,2020-09-30,ukk3101-26900
107556,2021-08-23,ukk4305-25800
163657,2022-08-04,uki1101-11920
21873,2020-07-04,ukk4305-24800
39592,2020-08-16,ukc2101-04000
161472,2022-07-30,ukd4305-43550
185413,2022-09-26,ukk4306-22900
135494,2022-05-29,ukj3400-17500
78323,2021-06-15,uke2206-07600
145303,2022-06-21,ukk3104-32550
136923,2022-06-01,ukk3106-27700
29722,2020-07-23,ukk2204-19800
179030,2022-09-11,ukk3106-28300
17760,2020-06-25,uke1200-08900
17836,2020-06-25,ukj2205-14200
79937,2021-06-19,ukc2103-04700
164792,2022-08-07,ukc1202-06500
186184,2022-09-28,ukk3106-28000
4494,2020-05-24,ukk3101-26900
128744,2022-05-13,ukj2403-16100
3042,2020-05-21,ukf3102-09500
98532,2021-08-02,ukj3400-17800
10241,2020-06-07,ukh3311-11700
2779,2020-05-20,ukk2204-19900
119935,2021-09-22,ukj4210-12700
98463,2021-08-02,ukh1406-11000
17591,2020-06-24,ukk3105-30700
151446,2022-07-06,ukh3311-11700
92936,2021-07-20,ukc2204-05300
77578,2021-06-13,ukj3400-17400
150445,2022-07-03,ukk4304-34700
33650,2020-08-01,ukk4304-34100
22093,2020-07-05,ukj4204-13200
28543,2020-07-20,ukk3105-31200
75872,2021-06-09,ukj2203-14600
117220,2021-09-16,ukc2101-04000
180837,2022-09-16,ukd4303-41900
47507,2020-09-03,ukk3106-28400
85123,2021-07-01,ukj3400-17700
126154,2022-05-07,ukh1304-09800
29056,2020-07-22,ukc1101-06100
68725,2021-05-23,ukh3100-11902
183870,2022-09-23,ukj2100-14800
80030,2021-06-19,ukh1407-10830
159728,2022-07-25,ukk4306-22600
147335,2022-06-26,ukk2101-19060
68794,2021-05-23,ukj4202-12120
110734,2021-08-31,ukk2101-19150
118973,2021-09-20,ukf3102-09400
137260,2022-06-02,ukk2206-20300
20458,2020-07-01,ukk2204-19600
105956,2021-08-20,ukd5400-40900
182183,2022-09-19,uki1101-11930
54809,2020-09-21,uke1301-09000
91416,2021-07-16,ukj3400-18400
31284,2020-07-27,ukh3311-11250
87967,2021-07-08,ukf3102-09400
94435,2021-07-23,ukk3101-26560
95678,2021-07-26,ukk2206-20400
160657,2022-07-28,uke2206-07400
19170,2020-06-28,ukk1202-35700
50695,2020-09-11,ukj3307-16300
61019,2021-05-04,ukk4301-21600
114815,2021-09-10,ukh3100-11902
154311,2022-07-13,ukd4200-42600
45848,2020-08-30,ukk4200-24300
168955,2022-08-16,ukk4301-21700
36464,2020-08-08,ukk2205-21000
122987,2021-09-29,ukk3105-31350
13106,2020-06-14,ukd4200-42600
101246,2021-08-08,ukk4301-21900
73090,2021-06-02,ukk3103-29501
52667,2020-09-16,ukd1102-44300
115744,2021-09-12,ukj4210-12660
95732,2021-07-26,ukk3104-33400
182743,2022-09-20,ukk3101-26530
6560,2020-05-29,ukk2201-17300
156929,2022-07-19,ukj2201-14400
99674,2021-08-05,uke1200-07950
154643,2022-07-13,ukk4301-21900
56780,2020-09-25,ukk4100-26400
182831,2022-09-20,ukk4100-26400
43600,2020-08-25,ukk2101-19160
3348,2020-05-21,ukk4305-24700
53426,2020-09-17,ukk4200-24300
155703,2022-07-16,ukj3400-17600
47320,2020-09-03,ukj2403-16100
16882,2020-06-23,ukd1102-44300
169837,2022-08-18,ukk4307-33800
36425,2020-08-08,ukj4210-12700
69204,2021-05-24,ukj3400-18000
149627,2022-07-01,ukk4306-22900
29928,2020-07-24,ukc2204-05400
69591,2021-05-25,ukj2205-14300
158636,2022-07-23,ukj2407-15400
148257,2022-06-28,ukk3104-33200
109348,2021-08-28,ukh1304-09900
170861,2022-08-22,ukj3400-17700
36261,2020-08-08,ukd4200-42600
50514,2020-09-10,ukk4305-26100
7167,2020-05-31,ukc1202-06400
13167,2020-06-14,ukh1407-10750
125578,2022-05-05,ukk4200-23100
51359,2020-09-12,ukk4306-22400
8414,2020-06-02,ukk4305-26100
26161,2020-07-15,ukd4305-43550
175175,2022-09-01,ukk3102-28600
60596,2021-05-03,ukk4200-24200
27378,2020-07-18,ukc1202-06650
144128,2022-06-18,ukk4304-34450
163340,2022-08-03,ukk2102-19350
119145,2021-09-20,ukk2206-20700
13917,2020-06-16,ukc2102-03900
9936,2020-06-06,ukk2204-19900
15139,2020-06-18,ukk4305-25000
53605,2020-09-18,uki1101-11910
99415,2021-08-04,ukk2101-19000
160096,2022-07-26,ukk4100-26400
86768,2021-07-05,ukj2204-14000
174757,2022-08-31,ukk3102-31600
22391,2020-07-06,uke1200-08900
92497,2021-07-19,ukc1404-05800
35594,2020-08-06,ukk2101-19000
139238,2022-06-07,uki1101-11910
160858,2022-07-28,ukk3102-28500
112704,2021-09-05,ukh1305-10150
19973,2020-06-30,ukj3400-17900
169281,2022-08-17,ukk3102-28700
75349,2021-06-08,ukd1103-45920
78079,2021-06-14,ukk2206-20300
133094,2022-05-23,ukk3104-32550
91361,2021-07-16,ukh3311-11700
